date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:23:40	41906/41906	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a3b2-6404fe89-1412cec786189b9c;gz%22	https://escritoriolucrativo.com.br/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.11.2	C:/Users/netin/Desktop/sites/elnewssss/escritoriolucrativo.com.br/wp-content/plugins/elementor/assets/js/frontend.min991d.js	(from https://elnewssss.produtoprincipal.com.br/)
21:23:41	24796/24796	---M-Z	200	added ('OK')	application/x-javascript	etag:%2260dc-62c1c5c8-75b3192ba8a5be98;gz%22	https://escritoriolucrativo.com.br/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.6.2	C:/Users/netin/Desktop/sites/elnewssss/escritoriolucrativo.com.br/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min822f.js	(from https://elnewssss.produtoprincipal.com.br/)
21:23:42	200672/200672	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2230fe0-5caf065051f8f%22	https://elnewssss.produtoprincipal.com.br/fonts/external/eicons.eot	C:/Users/netin/Desktop/sites/elnewssss/elnewssss.produtoprincipal.com.br/fonts/external/eicons.eot	(from https://elnewssss.produtoprincipal.com.br/fonts/external/elementor-icons.min.css)
21:23:42	89444/89444	---M--	200	added ('OK')	font/woff2	etag:%2215d64-5caf065051f8f%22	https://elnewssss.produtoprincipal.com.br/fonts/external/eicons.woff2	C:/Users/netin/Desktop/sites/elnewssss/elnewssss.produtoprincipal.com.br/fonts/external/eicons.woff2	(from https://elnewssss.produtoprincipal.com.br/fonts/external/elementor-icons.min.css)
21:23:43	109168/109168	---M--	200	added ('OK')	font/woff	etag:%221aa70-5caf065051f8f%22	https://elnewssss.produtoprincipal.com.br/fonts/external/eicons.woff	C:/Users/netin/Desktop/sites/elnewssss/elnewssss.produtoprincipal.com.br/fonts/external/eicons.woff	(from https://elnewssss.produtoprincipal.com.br/fonts/external/elementor-icons.min.css)
21:23:43	200512/200512	---M--	200	added ('OK')	font/ttf	etag:%2230f40-5caf065051f8f%22	https://elnewssss.produtoprincipal.com.br/fonts/external/eicons.ttf	C:/Users/netin/Desktop/sites/elnewssss/elnewssss.produtoprincipal.com.br/fonts/external/eicons.ttf	(from https://elnewssss.produtoprincipal.com.br/fonts/external/elementor-icons.min.css)
21:23:43	3419/3419	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Mar%202023%2000:23:44%20GMT	https://elnewssss.produtoprincipal.com.br/fonts/external/eicons.svg	C:/Users/netin/Desktop/sites/elnewssss/elnewssss.produtoprincipal.com.br/fonts/external/eicons.svg	(from https://elnewssss.produtoprincipal.com.br/fonts/external/elementor-icons.min.css)
21:23:44	402/402	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2000:23:45%20GMT	https://elnewssss.produtoprincipal.com.br/-negative.svg	C:/Users/netin/Desktop/sites/elnewssss/elnewssss.produtoprincipal.com.br/-negative.html	(from https://escritoriolucrativo.com.br/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.11.2)
21:23:44	353/353	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Mar%202023%2000:23:45%20GMT	https://elnewssss.produtoprincipal.com.br/OPR/	C:/Users/netin/Desktop/sites/elnewssss/elnewssss.produtoprincipal.com.br/OPR/index.html	(from https://escritoriolucrativo.com.br/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.11.2)
21:23:44	402/402	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2000:23:45%20GMT	https://elnewssss.produtoprincipal.com.br/OPR	C:/Users/netin/Desktop/sites/elnewssss/elnewssss.produtoprincipal.com.br/OPR.html	(from https://elnewssss.produtoprincipal.com.br/OPR/)
